Inf,Rec,Name,Transfer Value,Pts/Gm,CA,Division,xGP/90,Sv %,xSv %,Aer A/90,OPCrs C/90,Hdrs A,Conv %,Mins/Gl,xA/90,Saves/90,xG/90,Gls/90,NPxG/90,xG/shot,Shot %,Hdrs W/90,K Hdrs/90,Cr C/A,Crs A/90,Cr C/90,OPCr %,OPCrs C,Dist/90,Drb/90,Ps A/90,Ps C/90,Sprints/90,Poss Lost/90,Pr passes/90,Shots Outside Box/90,Shot/90,ShT/90,Blk/90,Clr/90,Int/90,Poss Won/90,OPKP/90,Pres C/90,Shts Blckd/90,Hdr %,Tck/90,Tck R,Pas %,Pres A/90,K Tck/90,Ch C/90,K Ps/90,Asts/90
,  ,Alan Hennessy,£35K  £110K,1.45,101,Irish Premier Division,,,,5.39,0.15,37,,,0.22,,0.04,,0.04,0.29,0%,3.64,0.73,16%,0.87,0.15,17%,1,10.7km,0.73,51.12,46.46,8.45,9.03,3.93,0,0.15,0,0.29,1.17,1.46,17.18,0.44,2.04,0.87,68%,2.18,83%,91%,6.55,0,0.15,0.44,0.15
,  ,Seamus Cromie,£325K  £1M,1.53,110,Irish Premier Division,,,,4.57,0,76,,,0.07,,0.07,,0.07,0.14,22%,2.35,0.36,,0.24,0,0%,0,12.6km,0.42,48.97,43.44,10.05,6.62,4.27,0.12,0.54,0.12,0.6,0.96,1.93,11.61,0.72,2.77,0.12,51%,1.93,68%,89%,9.14,0.06,0.3,0.72,
,  ,Evan Galvin,£300K  £900K,1.14,108,Irish Premier Division,,,,6.8,0.23,145,,,0.02,,0.02,,0.02,0.02,29%,4.92,0.84,45%,0.52,0.23,45%,5,11.2km,0.28,55.83,49.45,6.61,4.78,4.5,0.38,0.66,0.19,0.33,1.41,1.78,14.48,0.28,1.17,0.61,72%,1.22,68%,89%,3.89,0.28,0.05,0.28,
,  ,Alan Duffy,£45K  £140K,1.89,115,Irish Premier Division,,,,5.48,0.16,103,,,0.05,,0.02,,0.02,0.1,0%,3.3,0.37,10%,1.54,0.16,10%,3,13.0km,0.69,47.74,42.53,14.64,11.55,5.54,0.11,0.16,0,0.64,1.22,2.66,13.84,0.96,2.4,0.32,60%,2.4,79%,89%,7.93,0.27,0.11,0.96,0.05
,  ,Ethon Colbert,£0,1.29,107,Irish Premier Division,,,,5.64,0,56,,,0,,0,,0,0.01,100%,3.32,0.91,,0.2,0,0%,0,11.9km,0.4,52.95,48.22,6.54,3.52,2.82,0.1,0.1,0.1,0.2,0.91,1.51,14.7,0.4,1.91,0.6,59%,1.71,85%,91%,5.54,0.3,,0.4,0.1
,  ,Sam Cossington,£24K  £75K,1.19,102,Irish Premier Division,,,,7.85,0.05,154,20%,"1,765.00",0.09,,0.03,0.05,0.03,0.11,40%,5.61,0.76,25%,0.2,0.05,25%,1,11.7km,0.05,56.4,48.19,5.97,3.21,4.28,0.1,0.25,0.1,0.46,1.48,1.68,17.59,0.25,1.12,0.76,71%,1.33,81%,85%,3.42,0.25,0.2,0.25,0.05
IPR,  ,Eddie Harrop,£120K  £375K,1.53,113,Irish Premier Division,,,,3.56,0.11,66,13%,"1,667.00",0.18,,0.06,0.05,0.06,0.13,38%,2.54,0.54,40%,0.27,0.11,40%,2,12.3km,0.7,49.94,45.03,10.37,6.96,4.21,0.11,0.43,0.16,0.32,0.7,1.24,14.52,0.92,2.65,0.16,71%,2.05,84%,90%,9.12,0.05,0.65,0.92,0.16
Rst,  ,Oliver Styles,£375K  £1.1M,1.9,113,Irish Premier Division,,,,7.73,0,165,13%,"1,920.00",0.02,,0.07,0.05,0.07,0.2,25%,5.58,1.64,,0.05,0,0%,0,11.4km,0.05,59.3,50.02,5.72,2.95,4.08,0.09,0.38,0.09,0.28,1.17,1.36,19.83,0.28,1.27,1.22,72%,1.36,83%,84%,3.28,0.33,,0.28,
Wnt,  ,Goran Mlinarič,£600K  £1.8M,1.79,124,Slovenian First League,,,,8.07,0.02,377,,,0.06,,0.03,,0.03,0.07,17%,5.18,1.41,25%,0.09,0.02,25%,1,11.0km,0.17,58.07,53.4,5.03,3.04,3.15,0.19,0.39,0.06,0.49,1.35,1.69,17.65,0.19,1.29,0.62,64%,1.22,81%,92%,3.19,0.17,0.04,0.19,0.04
,  ,Pavel Glaser,£65K  £200K,1.15,97,Slovenian First League,,,,7.92,0.09,178,6%,"1,012.00",0.07,,0.19,0.09,0.19,0.12,23%,5.56,0.84,4%,2,0.09,4%,2,11.5km,0.22,49.94,42.07,7.56,9.16,4.49,0.36,1.56,0.36,0.49,1.33,1.87,13.56,0.67,2,1.29,70%,2.18,91%,84%,5.96,0.22,0.04,0.67,
,  ,Rajko Lovrič,£60K  £180K,1.72,97,Slovenian First League,,,,6.74,0.17,196,,,0.06,,0,,0,0,,4.4,0.62,9%,1.75,0.17,10%,5,11.8km,0.48,47.31,39.87,10.25,13.69,5.47,0,,,0.76,1.65,2.03,16.75,1.07,2.24,0.14,65%,2.13,73%,84%,6.71,0.17,0.07,1.07,0.1
Ask,  ,Maksim Žabec,£10K  £30K,1.1,99,Slovenian First League,,,,9.71,0,74,,,0.07,,0.01,,0.01,0.03,0%,6.95,1.05,,0,0,,0,10.8km,,53.92,47.1,5.25,4.07,4.33,0,0.26,0,0.39,1.44,1.31,15.35,0.26,1.57,1.05,72%,1.31,77%,87%,3.54,0.26,,0.26,
Wnt,  ,Bernardo Botunac,£65K  £200K,0.75,104,Slovenian First League,,,,6.82,0,209,,,0.02,,0.02,,0.02,0.09,38%,4.5,0.85,,0.1,0,0%,0,10.9km,0.03,56.14,48.18,4.73,4.11,3.52,0.1,0.26,0.1,0.52,1.53,1.27,13.54,0.33,1.4,1.17,66%,1.17,73%,86%,3.56,0.49,0.07,0.33,
Wnt,  ,Vanja Krklješ,£350K  £1.1M,1.12,111,Slovenian First League,,,,7.9,0.09,271,,,0.04,,0.04,,0.04,0.11,7%,5.77,1.05,60%,0.15,0.09,60%,3,11.3km,0.32,56.71,48.57,5.13,3.35,4.14,0.2,0.41,0.03,0.55,1.25,1.52,15.36,0.55,1.37,0.32,73%,1.43,84%,86%,3.06,0.23,0.06,0.55,0.03
,  ,Mohamed Abdelhalim,£170K  £500K,1.42,115,Slovenian First League,,,,4.56,0.16,169,8%,"1,111.00",0.09,,0.2,0.08,0.2,0.2,19%,2.32,0.22,7%,2.3,0.16,7%,6,12.1km,0.95,44.8,39.75,13.29,14.2,4.43,0.27,1,0.19,0.57,1.27,2.92,13.45,0.54,1.97,0.16,51%,2,79%,89%,8.64,0.05,0.16,0.54,0.03
Wnt,  ,Luka Sprečo,£450K  £1.4M,0.95,111,Slovenian First League,,,,7.51,0.24,308,9%,"1,230.00",0.06,,0.11,0.07,0.11,0.14,22%,5.17,0.83,32%,0.76,0.24,32%,10,11.7km,0.17,54.95,47.98,7.73,7.12,4.27,0.27,0.78,0.17,0.76,1.51,1.95,16.15,0.68,1.24,0.59,69%,1.41,74%,87%,4.24,0.24,0.15,0.68,
Wnt,  ,Tomislav Petek,£85K  £250K,1.05,106,Slovenian First League,,,,7.2,0.02,299,8%,"1,868.00",0.01,,0.06,0.05,0.06,0.11,29%,4.99,0.67,20%,0.12,0.02,20%,1,10.9km,0.02,55.43,49.67,4.99,3.01,3.95,0.12,0.58,0.17,0.53,1.23,1.52,15.08,0.31,1.18,0.67,69%,1.23,78%,90%,3.11,0.19,,0.31,0.05
,  ,Patrik Kurež,£500K  £1.5M,1.68,121,Slovenian First League,,,,5.93,0.29,228,4%,"3,462.00",0.08,,0.05,0.03,0.05,0.07,15%,4,0.55,16%,1.77,0.29,16%,11,12.7km,0.62,48.33,42.27,13.91,12.43,5.56,0.29,0.68,0.1,0.78,1.07,2.31,12.06,0.86,2.29,0.55,68%,2.16,77%,87%,7.75,0.08,0.13,0.86,
,  ,Filip Dobaj,£85K  £250K,1.04,96,Slovenian First League,,,,8.01,0.41,157,4%,"1,763.00",0.05,,0.18,0.05,0.18,0.13,15%,6.23,0.66,12%,3.32,0.41,12%,8,11.5km,0.46,46.56,38.08,9.65,15.98,4.85,0.46,1.33,0.2,0.56,1.53,1.89,9.19,0.71,1.68,0.82,78%,1.53,79%,82%,6.48,0.1,0.05,0.71,
IPR,  ,Timotej Cerar,£250K  £800K,1.54,123,Slovenian First League,,,,6.71,0.08,251,,,0.03,,0.04,,0.04,0.09,7%,4.41,0.48,16%,0.48,0.08,17%,3,11.5km,0.08,55.57,48.89,6.2,3.31,3.45,0.16,0.4,0.03,0.61,1.34,1.87,19.7,0.59,1.02,1.02,66%,1.1,79%,88%,3.53,0.4,0.13,0.59,0.08
,  ,Vladimir Orachev,£150K  £450K,1.81,103,Slovenian First League,,,,7.14,0,209,,,0.04,,0.02,,0.02,0.06,25%,4.71,1.09,,0.1,0,0%,0,10.7km,0.31,53.39,45.56,4.27,4.03,3.79,0.14,0.27,0.07,0.27,1.5,0.92,15.03,0.2,1.43,0.61,66%,1.33,75%,85%,3.59,0.2,0.07,0.2,0.07
Inj,  ,Stanislav Novak,£75K  £220K,0.75,91,Slovenian First League,,,,9.7,0.11,89,,,0,,0.03,,0.03,0.07,25%,6.65,0.76,100%,0.11,0.11,100%,1,11.0km,,52.63,45.98,4.69,3.7,3.05,0.22,0.44,0.11,0.76,1.2,1.53,12.97,0.22,1.2,1.2,69%,0.87,67%,87%,3.05,0.11,0.11,0.22,
,  ,Alberto Djaló,£90K  £275K,1,104,Slovenian First League,,,,8.17,0.03,274,33%,"3,018.00",0.03,,0,0.03,0,0.04,33%,5.93,0.81,20%,0.15,0.03,20%,1,11.1km,0.09,57.52,48.7,4.95,2.92,3.76,0.06,0.09,0.03,0.54,1.34,1.37,17.77,0.36,1.19,0.81,73%,1.13,78%,85%,3.22,0.3,0.12,0.36,0.03
Inj,  ,Johan Forsberg,£140K  £425K,1.83,98,Slovenian First League,,,,7.67,0.2,272,14%,"3,190.00",0.06,,0.02,0.03,0.02,0.12,43%,5.42,0.85,16%,1.18,0.2,17%,7,11.2km,0.45,50.25,41.9,7.59,6.97,4.49,0.03,0.2,0.08,0.65,1.72,1.24,19.58,0.59,1.75,0.68,71%,1.52,76%,83%,5.39,0.2,0.06,0.59,
,  ,Floris Bos,£375K  £1.1M,1.69,118,Slovenian First League,,,,6.64,0.03,219,9%,"1,484.00",0.04,,0.08,0.06,0.08,0.11,26%,5,0.52,12%,0.24,0.03,13%,1,11.2km,0.06,55.83,50.76,5.46,3.4,3.85,0.18,0.7,0.18,0.67,1.64,1.79,16.68,0.55,1.61,0.42,75%,1.55,82%,91%,3.64,0.52,0.09,0.55,0.03
Wnt,  ,Dejan Obrez,£170K  £500K,1.32,91,Slovenian First League,,,,8.55,0.04,219,,,0.05,,0.02,,0.02,0.05,50%,6.29,0.7,16%,0.23,0.04,17%,1,11.5km,0.04,51.72,43.98,5.16,4.22,3.63,0.16,0.31,0.16,0.51,1.68,1.33,12.46,0.39,1.33,0.47,74%,0.98,71%,85%,4.38,0.23,0.08,0.39,0.04
Lst,  ,Žan Brumen,£28K,0.72,90,Slovenian First League,,,,7.72,0.5,93,8%,"1,084.00",0.04,,0.1,0.08,0.1,0.1,42%,5.89,0.42,15%,3.24,0.5,15%,6,12.3km,1.16,45.42,39.19,12.37,16.36,3.24,0.42,1,0.42,0.66,1.41,2.24,11.21,0.42,1.66,0,76%,1.58,83%,86%,7.39,0.17,,0.42,
Wnt,  ,Mihael Bušnja,£300K  £900K,1.26,112,Slovenian First League,,,,8.08,0.08,208,8%,"2,316.00",0.04,,0.04,0.04,0.04,0.09,25%,5.01,1.36,50%,0.16,0.08,50%,2,10.9km,0.12,56.7,49.24,4.31,2.99,3.42,0.23,0.47,0.12,0.27,1.75,1.32,17.84,0.16,1.55,0.51,62%,1.28,72%,87%,3.42,0.23,0.08,0.16,
Wnt,  ,Ron Uzan,£24K  £75K,1.58,103,Slovenian First League,,,,6.31,0.08,235,,,0.04,,0.03,,0.03,0.12,11%,4.4,0.46,7%,1.02,0.08,8%,3,11.7km,0.43,52.65,47.12,8.73,7.33,3.87,0.13,0.24,0.03,0.7,1.56,2.26,16.54,0.51,1.5,1.13,70%,2.01,90%,89%,5.26,0.16,0.19,0.51,
Inj,  ,Aksel Emil Halsgaard,£240K  £750K,1.25,111,Slovenian First League,,,,8.05,0,208,6%,"2,326.00",0.04,,0.07,0.04,0.07,0.12,25%,5.42,0.89,,0.04,0,0%,0,10.6km,0.04,55.99,50.15,4.29,3.64,3.48,0.08,0.62,0.15,0.77,1.43,1.66,15.75,0.15,0.89,0.5,67%,0.97,86%,90%,2.48,0.15,0.12,0.15,
Ret,  ,Filip Dymerski,£6K  £18K,0.81,80,Slovenian First League,,,,9.01,0.13,137,,,0.04,,0.04,,0.04,0.07,22%,6.64,0.85,13%,0.99,0.13,13%,2,11.0km,0.26,51.61,42.93,5.92,7.76,4.01,0.26,0.59,0.13,0.46,1.31,1.51,10.65,0.39,1.45,0.92,74%,1.25,70%,83%,3.42,0.13,0.07,0.39,0.07
,  ,Goran Skuhala,£130K  £400K,1.36,107,Slovenian First League,,,,4.05,0.04,106,,,0.1,,0.04,,0.04,0.1,9%,1.76,0.23,12%,0.31,0.04,13%,1,12.5km,0.54,51.36,44.79,10.47,5.39,3.94,0.15,0.42,0.04,0.31,0.69,1.53,16.47,0.61,2.75,0.31,43%,2.03,68%,87%,8.22,0.11,0.08,0.61,0.08
Wnt,  ,Filipe Matias,£425K  £1.3M,1.78,112,Slovenian First League,,,,7.17,0.2,294,9%,"1,845.00",0.06,,0.04,0.05,0.04,0.07,32%,4.56,1.1,36%,0.54,0.2,36%,8,11.3km,0.15,55.44,48.88,6.88,5.76,3.9,0.17,0.54,0.17,0.44,1.54,1.71,21.56,0.44,1.39,1.41,64%,1.49,82%,88%,3.8,0.32,0.1,0.44,0.07
Wnt,  ,Alan Grichting,£18K  £50K,2.07,107,Slovenian First League,,,,7.36,0.07,103,,,0.01,,0.06,,0.06,0.39,0%,5.79,0.79,33%,0.21,0.07,33%,1,11.4km,0.14,56.14,47.57,6.29,3.21,3.79,0,0.14,0,0.36,1.71,1.5,17.71,0.21,1.21,0.29,79%,1.21,74%,85%,4,0.36,0.07,0.21,
,  ,Aljoša Kovač,£230K  £700K,1.48,114,Slovenian First League,,,,5.93,0.17,247,,,0.04,,0.02,,0.02,0.09,18%,3.77,0.62,13%,1.27,0.17,13%,7,12.2km,0.74,51.1,43.27,11.89,11.77,5.19,0.1,0.26,0.05,0.79,1.39,1.92,13.66,0.74,2.11,0.48,64%,2.23,78%,85%,7.16,0.19,0.02,0.74,0.1
,  ,Matic Gasser,£110K  £325K,1.8,88,Slovenian First League,,,,9.2,0,56,,,0.01,,0.03,,0.03,0.07,0%,7.06,1.31,,0,0,,0,11.4km,0.16,48.78,39.74,4.43,4.11,4.11,0.16,0.49,0,0.99,2.63,0.99,14.29,0.49,1.15,0.49,77%,0.66,57%,81%,2.3,0,,0.49,
,  ,Miha Polegek,£150K  £450K,2,94,Slovenian First League,,,,8.83,0,190,,,0.05,,0.04,,0.04,0.1,0%,6.41,0.84,,0.33,0,0%,0,11.0km,0.14,54.08,45.58,4.74,2.88,3.9,0.19,0.42,0,0.56,1.49,1.35,19.19,0.46,1.16,1.12,73%,1.21,87%,84%,3.11,0.37,0.14,0.46,0.05
Wnt,  ,Álex Urrutia,£275K  £850K,1.38,108,Slovenian First League,,,,6.16,0.17,185,8%,"2,704.00",0.09,,0.05,0.03,0.05,0.11,8%,3.69,0.4,31%,0.53,0.17,31%,5,11.8km,0.17,55.52,48.79,6.82,5.23,4.73,0.17,0.43,0.03,0.47,1.36,2.16,12.58,0.57,1.5,0.57,60%,1.4,74%,88%,3.69,0.3,0.13,0.57,0.03
,  ,Edvin Petric,£550K  £1.7M,1.09,112,Slovenian First League,,,,7.23,0,235,,,0.02,,0.02,,0.02,0.07,9%,5.14,0.65,,0.15,0,0%,0,11.1km,0.03,54.77,47.97,4.98,3.29,3.66,0.12,0.34,0.03,0.58,1.48,1.6,14.98,0.31,1.02,0.52,71%,1.02,77%,88%,2.95,0.28,,0.31,0.03
,  ,Marko Cipot,£35K  £110K,1,89,Slovenian First League,,,,6.37,0.55,81,,,0.02,,0.01,,0.01,0.12,0%,4.96,0.55,21%,2.6,0.55,21%,7,12.0km,0.39,48.3,39.57,10.15,17.15,5.27,0,0.08,0,0.71,2.2,1.97,9.05,1.34,1.65,0.79,78%,1.49,61%,82%,7.16,0,0.08,1.34,
,  ,Ernad Mudražija,£150K  £450K,1.6,113,Slovenian First League,,,,7.57,0,304,33%,"1,807.50",0.04,,0.02,0.05,0.02,0.11,33%,5.15,1.05,,0.1,0,0%,0,11.3km,0.15,56.64,48.05,5.78,3.56,3.93,0.07,0.15,0.05,0.52,1.27,1.27,14.32,0.22,1.2,0.55,68%,1.32,83%,85%,3.41,0.27,0.02,0.22,
,  ,Anssi Riikonen,£100K  £300K,1.75,113,Slovenian First League,,,,6.94,0,222,23%,960,0.01,,0.04,0.09,0.04,0.09,23%,4.47,0.97,,0.19,0,0%,0,11.2km,0.22,57.09,49.41,5.16,4.28,4.06,0.16,0.41,0.09,0.19,1.28,1.38,20.12,0.16,1.5,0.69,64%,1.38,72%,87%,3.41,0.25,,0.16,
,  ,Marko Ristić,Not for Sale,1.45,113,Slovenian First League,,,,6.41,0.06,209,,,0.06,,0.09,,0.09,0.15,37%,4.48,0.61,40%,0.15,0.06,40%,2,11.4km,0.21,56.16,51.13,5.52,3.07,3.46,0.18,0.58,0.21,0.46,0.92,1.41,17.9,0.21,1.2,0.49,70%,1.32,83%,91%,3.4,0.21,0.06,0.21,0.06
,  ,Nejc Žalik,£130K  £400K,1.62,98,Slovenian First League,,,,9.74,0.04,237,14%,"1,094.50",0.01,,0.06,0.08,0.06,0.1,29%,7.36,0.99,50%,0.08,0.04,50%,1,10.8km,,52.5,40.99,5.34,3.54,3.54,0.08,0.58,0.16,0.45,1.27,1.52,16.49,0.25,1.23,0.95,76%,1.23,91%,78%,3.66,0.29,,0.25,
,  ,Viktor Zentrich,£7K  £22K,0.5,88,Russian Premier League,,,,6.79,0.66,103,,,0.07,,0.06,,0.06,0.08,27%,4.48,0.59,23%,2.84,0.66,23%,10,12.2km,1.12,46.68,38.9,13.98,12.13,5.47,0.4,0.73,0.2,0.2,0.86,1.78,11.01,0.59,1.91,0.33,66%,1.98,86%,83%,6.92,0.07,0.2,0.59,
Inj,  ,Onur Özdemir,£1.3M  £4M,1.56,126,Russian Premier League,,,,7.09,0,241,,,0.07,,0.03,,0.03,0.08,18%,5.38,1.06,,0.24,0,0%,0,11.3km,0.24,55.38,49.35,5.88,2.97,4.53,0.12,0.32,0.06,0.47,0.94,1.91,19.82,0.35,1.35,1.41,76%,1.41,76%,89%,3.26,0.24,0.15,0.35,0.09
,  ,Michael Wikman,£1.5M  £4.5M,1.95,124,Russian Premier League,,,,7.63,0,132,,,0.01,,0.03,,0.03,0.08,17%,5.78,1.16,,0.23,0,0%,0,11.4km,0.12,57.92,52.02,5.43,3.01,3.41,0,0.35,0.06,0.69,1.27,1.79,16.18,0.23,1.5,0.52,76%,1.62,90%,90%,3.64,0.35,,0.23,
Lst,  ,Guylian Zouma,£2.5K,0.27,87,Russian Premier League,,,,10.04,0,108,,,0.02,,0.05,,0.05,0.26,0%,7.44,0.84,,0.09,0,0%,0,11.1km,0.09,55.6,47.51,4.28,5.02,4.28,0,0.19,0,0.65,1.77,1.49,10.23,0.46,0.84,0.46,74%,0.65,78%,85%,2.23,0.19,,0.46,
,  ,Victor Melekhin,£650K  £1.9M,2.3,121,Russian Premier League,,,,7.18,0,231,,,0.08,,0.06,,0.06,0.15,17%,5.13,0.9,,0.09,0,0%,0,11.1km,0.16,61.07,56.09,5.22,2.39,2.95,0.09,0.37,0.06,0.53,0.9,2.05,19.89,0.16,0.93,0.9,71%,0.96,76%,92%,2.89,0.22,0.16,0.16,0.03
Wnt,  ,Laurin Preuß,£1.2M  £3.7M,1.46,120,Russian Premier League,,,,7.5,0,210,5%,"2,520.00",0.04,,0.13,0.04,0.13,0.17,23%,5.68,0.96,,0.18,0,0%,0,10.9km,0.07,55.11,47.07,4.54,3.75,3.89,0.14,0.79,0.18,0.64,1.32,1.57,14.57,0.36,1.29,0.46,76%,1.57,90%,85%,3.61,0.29,,0.36,
Inj,  ,Florian Bauch,£450K  £1.4M,1.5,103,Russian Premier League,,,,5.19,0.31,83,50%,"1,440.00",0.03,,0.02,0.06,0.02,0.15,50%,3.38,0.62,27%,1.12,0.31,28%,5,11.3km,0.69,49.38,42.62,10.19,13.56,4.62,0,0.12,0.06,0.69,1.56,2.5,13,0.69,2,0.12,65%,2.38,86%,86%,7.44,0.38,,0.69,0.06
,  ,Jaime Vázquez,£750K  £2.3M,2.21,120,Russian Premier League,,,,7.67,0.08,100,,,0.06,,0.01,,0.01,0.04,0%,5.98,1.46,50%,0.15,0.08,50%,1,10.9km,0.08,56.65,51.59,4.83,2.38,4.45,0.15,0.31,0,0.38,1,1.3,21.7,0.08,1.53,0.46,78%,1.84,92%,91%,3.14,0.23,0.15,0.08,
,  ,Yannik Lührs,£60K  £180K,0.96,103,Russian Premier League,,,,7.54,0.05,163,,,0.08,,0.01,,0.01,0.04,0%,4.35,0.65,25%,0.18,0.05,25%,1,10.8km,0.05,56.47,49.49,4.9,3.42,3.61,0.14,0.18,0,0.6,1.48,1.9,14.52,0.28,1.06,0.69,58%,1.11,83%,88%,2.91,0.23,0.09,0.28,0.05
Wnt,  ,Pierre Larrieu,£3.5K  £10K,1.08,103,Russian Premier League,,,,7.47,0,178,,,0.01,,0.02,,0.02,0.1,20%,4.91,0.63,,0.21,0,0%,0,11.0km,0.04,56.32,49.95,4.82,3.9,4.11,0.08,0.21,0.04,0.59,1.3,1.22,12.75,0.17,0.96,0.67,66%,0.92,73%,89%,3.1,0.17,0.04,0.17,
,  ,Filip Beckman,Not for Sale,0.89,103,Russian Premier League,,,,8.14,0,148,,,0.03,,0.01,,0.01,0.03,0%,5.88,0.99,,0.27,0,0%,0,11.3km,0.05,56.79,51.41,5.28,3.46,3.57,0.16,0.22,0,0.82,1.92,1.54,16.44,0.33,1.32,0.77,72%,1.04,76%,91%,3.19,0.6,0.05,0.33,0.05
,  ,Djamal Moussadek,£1K  £3.5K,1.32,90,Russian Premier League,,,,8.53,0,125,,,0.04,,0.01,,0.01,0.03,0%,5.66,0.96,,0,0,,0,10.7km,,56.36,48.99,5.19,3,2.73,0.14,0.2,0,0.48,0.96,1.64,16.85,0.14,1.23,0.48,66%,1.3,95%,87%,3.07,0.2,0.14,0.14,
,  ,Albert Zobnin,£240K  £700K,1.52,119,Russian Premier League,,,,5.7,0.17,134,,,0.02,,0.04,,0.04,0.08,25%,3.91,0.77,9%,1.79,0.17,10%,4,11.8km,0.94,47.21,40.41,11.57,11.53,4.51,0.21,0.51,0.13,0.55,1.28,2.04,15.69,0.85,2,0.98,69%,2.3,86%,86%,8.04,0,0.21,0.85,0.04
Inj,  ,Pavels Muižnieks,£1.3M  £3.8M,1.11,119,Russian Premier League,,,,7.75,0.03,279,8%,"3,240.00",0.03,,0.04,0.03,0.04,0.13,17%,5.22,0.89,11%,0.25,0.03,11%,1,10.9km,0.25,55.64,48.97,5,2.61,3.58,0.06,0.33,0.06,0.39,1.81,1.5,17.67,0.22,1.22,1.14,67%,1.06,64%,88%,3.44,0.39,0.06,0.22,0.03
,  ,Andrey Maximenko,£1.2M  £3.6M,1.53,118,Russian Premier League,,,,6.87,0.05,257,,,0,,0.01,,0.01,0.09,33%,4.76,0.4,40%,0.13,0.05,40%,2,11.3km,0.03,56.33,50.67,5.48,2.97,3.9,0,0.08,0.03,0.64,1.74,2.03,18.41,0.35,1.2,0.37,69%,1.31,88%,90%,3.1,0.24,0.03,0.35,
,  ,Yegor Pogostnov,£250K  £750K,1,102,Russian Premier League,,,,6.97,0.05,140,,,0.05,,0.05,,0.05,0.1,10%,5.88,1.34,33%,0.15,0.05,33%,1,11.0km,0.05,57.38,46.57,5.23,3.54,4.08,0.15,0.5,0.05,0.55,1.59,1.69,13.5,0.2,1.44,0.95,84%,1.59,86%,81%,3.74,0.2,0.05,0.2,
,  ,Ivan Gorbachev,£220K  £650K,0.5,110,Russian Premier League,,,,6.99,0.04,191,,,0.02,,0.02,,0.02,0.07,0%,5.23,1.06,16%,0.22,0.04,17%,1,11.3km,0.07,55.78,47.65,5.23,3.95,3.51,0.15,0.26,0,0.33,1.65,1.1,13.07,0.15,1.72,1.13,75%,1.43,72%,85%,3.55,0.29,0.07,0.15,
,  ,Vicente Rangel,£75K  £220K,0.94,105,Russian Premier League,,,,7.24,0,120,,,0.03,,0.02,,0.02,0.12,0%,4.23,1.27,,0.06,0,0%,0,10.8km,0.24,55.53,49.2,4.59,3.38,3.2,0,0.18,0,0.54,1.27,1.39,11.77,0.12,1.51,0.3,58%,1.33,67%,89%,3.92,0.06,,0.12,0.06
,  ,Igor Zhelaga,£650K  £2M,1.32,105,Russian Premier League,,,,7.42,0.03,216,,,0.03,,0.04,,0.04,0.1,31%,4.6,0.62,33%,0.1,0.03,33%,1,11.4km,0.1,55.05,50.96,5.77,2.96,3.37,0.07,0.45,0.14,0.69,1.58,1.65,14.64,0.27,1.13,1.03,62%,1.24,86%,93%,3.64,0.27,0.1,0.27,0.03
Wnt,  ,Merdan Hamraýew,£30K  £95K,1.47,105,Russian Premier League,,,,4.38,0.22,118,12%,"1,211.50",0.02,,0.05,0.07,0.05,0.07,18%,2.64,0.33,14%,1.56,0.22,14%,6,12.7km,0.56,47.66,41.6,13.56,16.08,5.65,0.33,0.63,0.11,0.85,1.34,1.78,11.37,0.93,2.3,1,60%,2.34,83%,87%,7.58,0.26,0.15,0.93,
,  ,Rok Schaubach,£35K  £100K,1.14,105,Russian Premier League,,,,6.71,0,126,,,0.03,,0.02,,0.02,0.05,0%,4.21,0.8,,0.37,0,0%,0,10.8km,0.11,55.68,49.5,5.7,3.3,4.26,0.05,0.32,0,0.32,0.8,1.81,18.44,0.32,1.17,0.96,63%,1.23,92%,89%,3.14,0.32,0.16,0.32,
,  ,Sebastian Lagos,£3.2M  £9.8M,2.26,141,Russian Premier League,,,,5.19,0.06,174,,,0.03,,0.02,,0.02,0.06,11%,2.86,0.66,25%,0.24,0.06,25%,2,11.8km,0.21,61.3,57.63,5.97,2.21,3.4,0.12,0.27,0.03,0.21,1.01,1.82,25,0.18,1.19,0.66,55%,1.28,77%,94%,2.95,0.24,0.09,0.18,0.06
,  ,Ilja Kovalev,£1.4M  £4.3M,1.55,117,Russian Premier League,,,,6.76,0.07,203,,,0.03,,0.05,,0.05,0.17,11%,4.9,0.67,22%,0.3,0.07,22%,2,11.6km,0.47,55.48,50.05,6.53,6.26,4.03,0.03,0.3,0.03,0.57,1.33,1.47,15.33,0.3,1.23,0.87,72%,1.03,66%,90%,4.23,0.17,0.03,0.3,
,  ,Mikhail Sharov,£800K  £2.4M,1.12,106,Russian Premier League,,,,7.39,0.14,105,,,0,,0.01,,0.01,0.03,25%,5.07,0.99,50%,0.28,0.14,50%,2,11.2km,0.35,59.93,54.37,5.35,4.15,3.17,0.07,0.28,0.07,0.21,1.48,0.77,15.92,0.21,1.62,0.63,69%,1.41,83%,91%,3.73,0.35,0.07,0.21,0.07
,  ,Matvey Lukin,£375K  £1.1M,1.03,106,Russian Premier League,,,,6.94,0.03,236,,,0.05,,0.04,,0.04,0.07,22%,5.03,0.71,16%,0.18,0.03,17%,1,11.3km,0.15,55.82,48.94,5.21,3.24,3.94,0.15,0.53,0.12,0.59,1.29,1.91,14.12,0.18,1.18,0.74,72%,1.12,70%,88%,3.47,0.29,0.12,0.18,0.03
